video_id,path,duration
1469,/root/bucket1/shoder-muddleheadedly-short.mp4,10
1917,/media/shoder-muddleheadedly-long.mp4,40
404,/videos/2020-02-01/citrinin-niobites-short.mp4,27
111,/root/bucket3/citrinin-niobites-long.mp4,48
1920,/root/bucket2/regulus-idealiser-short.mp4,8
262,/videos/2020-02-04/regulus-idealiser-long.mp4,25
1264,/root/bucket5/bioptic-sweetness-short.mp4,8
1509,/videos/2020-02-04/bioptic-sweetness-long.mp4,60
248,/root/bucket3/solely-hemocyte-short.mp4,12
591,/videos/2020-02-02/solely-hemocyte-long.mp4,57
168,/videos/2020-02-01/ailurophobes-fashionably-short.mp4,27
559,/root/bucket2/ailurophobes-fashionably-long.mp4,45
1217,/root/bucket2/barging-recreancies-short.mp4,16
1303,/root/bucket1/barging-recreancies-long.mp4,49
1054,/videos/2020-02-04/owning-bilobated-short.mp4,5
1325,/media/owning-bilobated-long.mp4,55
1778,/videos/2020-02-04/sparoid-refinish-short.mp4,22
1322,/root/bucket2/sparoid-refinish-long.mp4,53
1411,/videos/2020-02-03/dalliances-orgastic-short.mp4,19
1800,/videos/2020-02-04/dalliances-orgastic-long.mp4,38
295,/videos/2020-02-04/tidiest-snowshoeing-short.mp4,30
877,/root/bucket2/tidiest-snowshoeing-long.mp4,57
621,/root/bucket4/overlooked-gynaeceums-short.mp4,22
1387,/root/bucket4/overlooked-gynaeceums-long.mp4,59
1936,/videos/2020-02-02/supraliminally-wafered-short.mp4,27
1507,/videos/2020-02-01/supraliminally-wafered-long.mp4,29
635,/videos/2020-02-01/vasectomised-transmove-short.mp4,10
1129,/root/bucket5/vasectomised-transmove-long.mp4,42
967,/videos/2020-02-04/animateness-plasmolyse-short.mp4,5
1240,/videos/2020-02-04/animateness-plasmolyse-long.mp4,33
775,/videos/2020-02-01/subclassify-sulphas-short.mp4,19
1408,/root/bucket5/subclassify-sulphas-long.mp4,35
475,/media/croutes-salutiferous-short.mp4,18
942,/videos/2020-02-02/croutes-salutiferous-long.mp4,56
1792,/root/bucket5/colleted-jurists-short.mp4,24
1915,/media/colleted-jurists-long.mp4,40
1471,/videos/2020-02-03/sprayier-nondenominationalism-short.mp4,12
1758,/root/bucket3/sprayier-nondenominationalism-long.mp4,38
918,/root/bucket2/souvlakias-licencers-short.mp4,24
1337,/root/bucket3/souvlakias-licencers-long.mp4,47
633,/videos/2020-02-03/archiepiscopate-bluegown-short.mp4,15
1834,/videos/2020-02-01/archiepiscopate-bluegown-long.mp4,60
432,/root/bucket2/tumultuousness-vodcasters-short.mp4,9
503,/root/bucket4/tumultuousness-vodcasters-long.mp4,35
551,/media/definability-insofar-short.mp4,23
609,/root/bucket4/definability-insofar-long.mp4,33
543,/videos/2020-02-01/accessarily-danton-short.mp4,21
1416,/root/bucket5/accessarily-danton-long.mp4,44
789,/videos/2020-02-02/metronomes-propositions-short.mp4,11
171,/root/bucket3/metronomes-propositions-long.mp4,42
1463,/root/bucket2/firerooms-perciform-short.mp4,21
395,/root/bucket4/firerooms-perciform-long.mp4,53
1433,/root/bucket3/chachkas-xiphophyllous-short.mp4,25
1555,/root/bucket3/chachkas-xiphophyllous-long.mp4,54
445,/media/tormentils-corves-short.mp4,5
824,/videos/2020-02-03/tormentils-corves-long.mp4,57
198,/root/bucket3/enfoldment-bobolink-short.mp4,10
298,/root/bucket3/enfoldment-bobolink-long.mp4,37
1490,/root/bucket5/spadilles-thyrsus-short.mp4,23
741,/root/bucket1/spadilles-thyrsus-long.mp4,34
1133,/videos/2020-02-04/morsels-borderline-short.mp4,22
99,/videos/2020-02-03/morsels-borderline-long.mp4,35
438,/videos/2020-02-01/carpogonia-pretreating-short.mp4,23
181,/root/bucket2/carpogonia-pretreating-long.mp4,43
1156,/videos/2020-02-03/fernier-odiousnesses-short.mp4,16
177,/root/bucket2/fernier-odiousnesses-long.mp4,53
1488,/videos/2020-02-03/bundies-ropily-short.mp4,16
85,/root/bucket4/bundies-ropily-long.mp4,36
1898,/root/bucket4/operettists-precentorship-short.mp4,28
1342,/media/operettists-precentorship-long.mp4,34
1032,/videos/2020-02-02/endoparasites-turgidness-short.mp4,13
1162,/media/endoparasites-turgidness-long.mp4,25
1916,/root/bucket5/reviewable-globing-short.mp4,6
1571,/root/bucket4/reviewable-globing-long.mp4,32
1566,/videos/2020-02-02/trouvaille-sulfurises-short.mp4,17
765,/videos/2020-02-01/trouvaille-sulfurises-long.mp4,57
226,/root/bucket2/retreating-anabolisms-short.mp4,29
1151,/root/bucket2/retreating-anabolisms-long.mp4,27
1808,/videos/2020-02-02/squirmy-capsulizing-short.mp4,29
207,/videos/2020-02-01/squirmy-capsulizing-long.mp4,50
1845,/videos/2020-02-03/ineffectualnesses-abyssopelagic-short.mp4,7
1224,/videos/2020-02-02/ineffectualnesses-abyssopelagic-long.mp4,28
1067,/root/bucket4/plottier-tortoises-short.mp4,29
126,/videos/2020-02-03/plottier-tortoises-long.mp4,37
1186,/root/bucket4/regularly-unroots-short.mp4,10
899,/media/regularly-unroots-long.mp4,52
1586,/videos/2020-02-03/filming-bradoons-short.mp4,10
1780,/videos/2020-02-01/filming-bradoons-long.mp4,28
620,/media/proportionments-mouchards-short.mp4,23
539,/videos/2020-02-03/proportionments-mouchards-long.mp4,31
1880,/videos/2020-02-01/shells-romanizing-short.mp4,22
647,/root/bucket1/shells-romanizing-long.mp4,29
145,/root/bucket3/kindliness-screensaver-short.mp4,8
1832,/root/bucket3/kindliness-screensaver-long.mp4,60
423,/root/bucket2/sapours-rassling-short.mp4,19
186,/root/bucket2/sapours-rassling-long.mp4,54
1849,/videos/2020-02-03/incalescences-homaloids-short.mp4,30
241,/media/incalescences-homaloids-long.mp4,60
856,/root/bucket4/herewith-areached-short.mp4,26
851,/videos/2020-02-04/herewith-areached-long.mp4,29
77,/root/bucket2/astarboard-randems-short.mp4,15
527,/videos/2020-02-03/astarboard-randems-long.mp4,59
182,/videos/2020-02-04/lammergeyers-kickout-short.mp4,28
1116,/videos/2020-02-03/lammergeyers-kickout-long.mp4,59
1630,/root/bucket5/panzerotto-frangipanni-short.mp4,22
1564,/videos/2020-02-04/panzerotto-frangipanni-long.mp4,46
1824,/videos/2020-02-04/farfetchedness-overcapitalize-short.mp4,17
385,/media/farfetchedness-overcapitalize-long.mp4,35
695,/videos/2020-02-02/laparoscopic-matamatas-short.mp4,5
885,/videos/2020-02-01/laparoscopic-matamatas-long.mp4,37
1633,/root/bucket1/lightninged-cholestyramine-short.mp4,13
634,/root/bucket2/lightninged-cholestyramine-long.mp4,44
287,/root/bucket3/unhaunted-resought-short.mp4,13
1210,/videos/2020-02-03/unhaunted-resought-long.mp4,26
1653,/videos/2020-02-02/flittering-containerise-short.mp4,20
1496,/root/bucket5/flittering-containerise-long.mp4,39
397,/videos/2020-02-04/getting-executing-short.mp4,30
457,/media/getting-executing-long.mp4,40
1595,/root/bucket2/signoras-pestful-short.mp4,11
335,/videos/2020-02-03/signoras-pestful-long.mp4,38
183,/videos/2020-02-01/uprightly-boiled-short.mp4,22
1472,/media/uprightly-boiled-long.mp4,55
1013,/root/bucket2/sissynesses-rocker-short.mp4,20
657,/videos/2020-02-04/sissynesses-rocker-long.mp4,41
536,/root/bucket4/theosophisms-hydroxyls-short.mp4,19
518,/root/bucket4/theosophisms-hydroxyls-long.mp4,36
1882,/videos/2020-02-02/resonator-aerofoils-short.mp4,7
1896,/root/bucket1/resonator-aerofoils-long.mp4,26
638,/videos/2020-02-02/abuna-billon-short.mp4,25
116,/root/bucket3/abuna-billon-long.mp4,35
1656,/root/bucket2/gazers-bittersweetly-short.mp4,9
1106,/root/bucket3/gazers-bittersweetly-long.mp4,38
1993,/root/bucket1/blanch-yolky-short.mp4,17
1926,/videos/2020-02-01/blanch-yolky-long.mp4,32
880,/root/bucket2/kinetheodolite-kidder-short.mp4,16
1343,/root/bucket2/kinetheodolite-kidder-long.mp4,43
863,/root/bucket1/flambeaux-burnishments-short.mp4,14
469,/videos/2020-02-02/flambeaux-burnishments-long.mp4,57
308,/videos/2020-02-04/baron-anagrammatizing-short.mp4,18
641,/videos/2020-02-03/baron-anagrammatizing-long.mp4,40
233,/root/bucket2/heil-gropers-short.mp4,19
1530,/videos/2020-02-03/heil-gropers-long.mp4,52
1261,/root/bucket3/deterge-unbloody-short.mp4,29
1040,/videos/2020-02-01/deterge-unbloody-long.mp4,49
1548,/videos/2020-02-03/abaya-greaseband-short.mp4,26
911,/media/abaya-greaseband-long.mp4,37
1984,/videos/2020-02-01/snaggiest-merchant-short.mp4,13
120,/videos/2020-02-01/snaggiest-merchant-long.mp4,40
1524,/root/bucket4/dirigiste-protist-short.mp4,16
1776,/root/bucket2/dirigiste-protist-long.mp4,37
1672,/root/bucket1/glaucomatous-vaginitis-short.mp4,14
615,/videos/2020-02-02/glaucomatous-vaginitis-long.mp4,31
731,/videos/2020-02-04/buckayro-halloes-short.mp4,29
1399,/videos/2020-02-01/buckayro-halloes-long.mp4,47
451,/media/overelaborations-anciently-short.mp4,13
119,/root/bucket3/overelaborations-anciently-long.mp4,45
476,/root/bucket1/mainframes-renewed-short.mp4,11
531,/videos/2020-02-03/mainframes-renewed-long.mp4,36
1649,/videos/2020-02-02/exultations-ischiatic-short.mp4,23
690,/root/bucket5/exultations-ischiatic-long.mp4,37
1602,/root/bucket5/obeahing-sempervivums-short.mp4,23
1930,/root/bucket4/obeahing-sempervivums-long.mp4,59
464,/root/bucket2/prolongable-triplying-short.mp4,28
776,/videos/2020-02-02/prolongable-triplying-long.mp4,41
919,/videos/2020-02-02/madaming-doff-short.mp4,6
1950,/videos/2020-02-04/madaming-doff-long.mp4,46
59,/videos/2020-02-02/sporocarp-biofuels-short.mp4,27
1994,/root/bucket4/sporocarp-biofuels-long.mp4,47
1919,/videos/2020-02-04/interlaminating-tidemill-short.mp4,8
1113,/videos/2020-02-02/interlaminating-tidemill-long.mp4,52
725,/root/bucket1/counterflow-epizoa-short.mp4,17
895,/videos/2020-02-01/counterflow-epizoa-long.mp4,26
780,/root/bucket2/ren-deadwoods-short.mp4,29
1231,/videos/2020-02-03/ren-deadwoods-long.mp4,51
1748,/videos/2020-02-03/malingerers-calyptrate-short.mp4,15
154,/root/bucket4/malingerers-calyptrate-long.mp4,31
1912,/media/breachers-roentgenograms-short.mp4,6
1843,/root/bucket4/breachers-roentgenograms-long.mp4,54
195,/root/bucket1/intensatives-flammabilities-short.mp4,15
456,/root/bucket3/intensatives-flammabilities-long.mp4,29
581,/root/bucket4/overextravagant-guanazolos-short.mp4,24
917,/root/bucket1/overextravagant-guanazolos-long.mp4,32
1208,/root/bucket5/hopeful-supranationalism-short.mp4,15
532,/root/bucket2/hopeful-supranationalism-long.mp4,56
144,/videos/2020-02-04/tridacnas-heliotropism-short.mp4,23
32,/root/bucket5/tridacnas-heliotropism-long.mp4,33
906,/videos/2020-02-03/upsee-fiddlesticks-short.mp4,23
1932,/root/bucket5/upsee-fiddlesticks-long.mp4,34
1493,/root/bucket5/unwhistleable-breakbeats-short.mp4,16
1308,/media/unwhistleable-breakbeats-long.mp4,45
517,/videos/2020-02-04/raita-fatiguing-short.mp4,27
663,/root/bucket4/raita-fatiguing-long.mp4,58
1159,/videos/2020-02-01/preheats-haole-short.mp4,8
267,/root/bucket2/preheats-haole-long.mp4,31
74,/root/bucket4/straked-extendant-short.mp4,24
544,/videos/2020-02-01/straked-extendant-long.mp4,47
396,/videos/2020-02-01/friskers-galvanotropic-short.mp4,6
1608,/root/bucket1/friskers-galvanotropic-long.mp4,59
597,/root/bucket4/emball-encyclic-short.mp4,7
259,/videos/2020-02-03/emball-encyclic-long.mp4,30
222,/root/bucket1/sorely-phytonadiones-short.mp4,18
1219,/videos/2020-02-01/sorely-phytonadiones-long.mp4,34
912,/root/bucket3/cauterized-appropriation-short.mp4,29
1487,/root/bucket3/cauterized-appropriation-long.mp4,38
338,/videos/2020-02-02/refrainment-wisdoms-short.mp4,29
1099,/root/bucket4/refrainment-wisdoms-long.mp4,33
886,/videos/2020-02-02/contrarinesses-swimmings-short.mp4,28
1857,/videos/2020-02-01/contrarinesses-swimmings-long.mp4,48
1502,/root/bucket4/dull-rigling-short.mp4,30
1181,/videos/2020-02-01/dull-rigling-long.mp4,44
483,/root/bucket4/streakinesses-overmelt-short.mp4,7
979,/root/bucket3/streakinesses-overmelt-long.mp4,47
130,/videos/2020-02-01/cognoscenti-waterworn-short.mp4,9
428,/videos/2020-02-02/cognoscenti-waterworn-long.mp4,28
1174,/videos/2020-02-02/incognitas-asepticise-short.mp4,6
747,/videos/2020-02-03/incognitas-asepticise-long.mp4,46
739,/videos/2020-02-03/astringencies-shoots-short.mp4,29
377,/videos/2020-02-03/astringencies-shoots-long.mp4,27
1150,/root/bucket5/prohibitiveness-peptids-short.mp4,24
343,/root/bucket3/prohibitiveness-peptids-long.mp4,29
1899,/root/bucket3/hutted-feued-short.mp4,23
903,/media/hutted-feued-long.mp4,57
1798,/root/bucket3/preboarding-cassenes-short.mp4,17
1723,/videos/2020-02-02/preboarding-cassenes-long.mp4,31
1349,/videos/2020-02-04/corrugated-bemusedly-short.mp4,25
767,/videos/2020-02-01/corrugated-bemusedly-long.mp4,41
1024,/videos/2020-02-02/nutation-centripetalisms-short.mp4,26
1828,/videos/2020-02-01/nutation-centripetalisms-long.mp4,38
1417,/root/bucket4/fetologies-drowses-short.mp4,24
651,/videos/2020-02-01/fetologies-drowses-long.mp4,46
75,/videos/2020-02-01/praiseworthy-enteropneustal-short.mp4,22
1318,/root/bucket2/praiseworthy-enteropneustal-long.mp4,55
446,/videos/2020-02-02/gnarling-subcollege-short.mp4,30
1281,/media/gnarling-subcollege-long.mp4,44
1646,/root/bucket3/rutherfords-tallats-short.mp4,10
1545,/videos/2020-02-02/rutherfords-tallats-long.mp4,28
1081,/media/offline-intercorrelated-short.mp4,13
570,/root/bucket1/offline-intercorrelated-long.mp4,54
1439,/root/bucket2/alineations-lordlinesses-short.mp4,19
1280,/root/bucket5/alineations-lordlinesses-long.mp4,46
71,/videos/2020-02-01/gangplows-armouries-short.mp4,14
999,/root/bucket3/gangplows-armouries-long.mp4,36
1158,/videos/2020-02-03/extremities-imitated-short.mp4,21
665,/videos/2020-02-01/extremities-imitated-long.mp4,54
1064,/root/bucket4/steamroller-mousepieces-short.mp4,25
1937,/media/steamroller-mousepieces-long.mp4,37
458,/videos/2020-02-04/valuers-otherguess-short.mp4,23
1161,/root/bucket2/valuers-otherguess-long.mp4,51
1189,/root/bucket2/cocks-sarrasins-short.mp4,9
674,/root/bucket1/cocks-sarrasins-long.mp4,58
564,/root/bucket5/ultramontanism-destructibilities-short.mp4,19
1669,/root/bucket1/ultramontanism-destructibilities-long.mp4,28
422,/videos/2020-02-02/dicht-druxiest-short.mp4,7
140,/root/bucket2/dicht-druxiest-long.mp4,28
215,/videos/2020-02-01/chields-hoten-short.mp4,7
916,/videos/2020-02-01/chields-hoten-long.mp4,49
426,/root/bucket3/smackers-hubbly-short.mp4,6
252,/root/bucket1/smackers-hubbly-long.mp4,27
379,/root/bucket2/doyenne-seaports-short.mp4,6
1553,/videos/2020-02-01/doyenne-seaports-long.mp4,50
280,/root/bucket5/mistouches-epidotisation-short.mp4,5
590,/media/mistouches-epidotisation-long.mp4,33
1406,/media/inconvertible-exsiccates-short.mp4,23
1713,/root/bucket4/inconvertible-exsiccates-long.mp4,27
1206,/videos/2020-02-01/mackintoshes-cablet-short.mp4,9
878,/root/bucket2/mackintoshes-cablet-long.mp4,34
1554,/root/bucket3/acquisitor-gab-short.mp4,5
920,/root/bucket3/acquisitor-gab-long.mp4,48
1292,/videos/2020-02-02/berleying-preferment-short.mp4,20
165,/videos/2020-02-01/berleying-preferment-long.mp4,41
400,/videos/2020-02-04/horopter-pindown-short.mp4,9
146,/root/bucket3/horopter-pindown-long.mp4,53
102,/media/thiophens-disgruntling-short.mp4,16
223,/videos/2020-02-01/thiophens-disgruntling-long.mp4,45
371,/media/unappointed-endash-short.mp4,10
1580,/root/bucket1/unappointed-endash-long.mp4,52
1312,/root/bucket3/oropharynxes-worthiness-short.mp4,13
1050,/videos/2020-02-01/oropharynxes-worthiness-long.mp4,41
1263,/root/bucket5/siffles-touse-short.mp4,12
1639,/videos/2020-02-02/siffles-touse-long.mp4,59
281,/videos/2020-02-02/labiates-comsymp-short.mp4,5
891,/videos/2020-02-02/labiates-comsymp-long.mp4,33
467,/root/bucket5/rewear-gross-short.mp4,6
23,/media/rewear-gross-long.mp4,42
737,/media/divinities-izars-short.mp4,6
389,/videos/2020-02-03/divinities-izars-long.mp4,58
946,/root/bucket2/tollgates-immedicably-short.mp4,30
1244,/videos/2020-02-03/tollgates-immedicably-long.mp4,33
1373,/videos/2020-02-03/polysemous-malacia-short.mp4,22
1889,/videos/2020-02-04/polysemous-malacia-long.mp4,57
1657,/root/bucket5/naunts-regrowing-short.mp4,30
500,/media/naunts-regrowing-long.mp4,42
180,/videos/2020-02-01/discontinuities-reoiling-short.mp4,12
232,/videos/2020-02-04/discontinuities-reoiling-long.mp4,34
459,/root/bucket1/divineress-febrile-short.mp4,29
1666,/videos/2020-02-02/divineress-febrile-long.mp4,27
675,/root/bucket1/shriveled-enervated-short.mp4,5
1953,/root/bucket1/shriveled-enervated-long.mp4,52
191,/videos/2020-02-01/vapulations-unpoisons-short.mp4,11
1034,/videos/2020-02-02/vapulations-unpoisons-long.mp4,29
762,/videos/2020-02-04/imparting-urinometer-short.mp4,18
1606,/root/bucket4/imparting-urinometer-long.mp4,30
491,/videos/2020-02-02/duckshoves-colorers-short.mp4,9
148,/root/bucket1/duckshoves-colorers-long.mp4,44
253,/root/bucket4/unsophisticate-runout-short.mp4,5
1768,/videos/2020-02-03/unsophisticate-runout-long.mp4,37
622,/root/bucket4/essentialised-roisterous-short.mp4,24
478,/root/bucket4/essentialised-roisterous-long.mp4,34
728,/videos/2020-02-03/numchuck-nitpickers-short.mp4,24
1801,/root/bucket2/numchuck-nitpickers-long.mp4,46
617,/videos/2020-02-02/hijackings-bishopdom-short.mp4,14
482,/root/bucket4/hijackings-bishopdom-long.mp4,41
677,/root/bucket3/conne-carillonist-short.mp4,18
1215,/videos/2020-02-01/conne-carillonist-long.mp4,31
1790,/root/bucket2/cohesions-dismayingly-short.mp4,26
49,/videos/2020-02-04/cohesions-dismayingly-long.mp4,52
1785,/videos/2020-02-03/abaya-dedifferentiation-short.mp4,5
1333,/videos/2020-02-02/abaya-dedifferentiation-long.mp4,35
378,/root/bucket5/frontier-aquaplaners-short.mp4,18
212,/root/bucket2/frontier-aquaplaners-long.mp4,39
560,/videos/2020-02-04/nolition-foreslacking-short.mp4,25
1577,/videos/2020-02-02/nolition-foreslacking-long.mp4,35
1603,/root/bucket3/exabyte-senior-short.mp4,21
266,/media/exabyte-senior-long.mp4,41
1402,/videos/2020-02-01/inanes-bemedalling-short.mp4,9
831,/videos/2020-02-02/inanes-bemedalling-long.mp4,28
1883,/videos/2020-02-04/cavings-schlimazel-short.mp4,24
1534,/media/cavings-schlimazel-long.mp4,49
1172,/media/hulloed-petrifaction-short.mp4,16
649,/videos/2020-02-02/hulloed-petrifaction-long.mp4,38
568,/root/bucket2/cosmologist-ornithology-short.mp4,23
0,/videos/2020-02-03/cosmologist-ornithology-long.mp4,47
1048,/media/icebergs-urolagnia-short.mp4,10
447,/media/icebergs-urolagnia-long.mp4,47
158,/videos/2020-02-01/bottine-areosystile-short.mp4,17
743,/root/bucket2/bottine-areosystile-long.mp4,48
468,/media/malik-pretreatment-short.mp4,8
1949,/root/bucket5/malik-pretreatment-long.mp4,28
1367,/root/bucket1/garnered-adaptability-short.mp4,22
1775,/videos/2020-02-03/garnered-adaptability-long.mp4,54
419,/root/bucket4/counteradaptation-gamahuched-short.mp4,16
1729,/root/bucket4/counteradaptation-gamahuched-long.mp4,51
1787,/root/bucket1/tribalisms-sargoses-short.mp4,28
1562,/root/bucket5/tribalisms-sargoses-long.mp4,48
1539,/videos/2020-02-03/unred-pleuch-short.mp4,18
398,/videos/2020-02-04/unred-pleuch-long.mp4,39
746,/root/bucket2/sundris-oligomerizations-short.mp4,30
619,/root/bucket4/sundris-oligomerizations-long.mp4,33
1852,/root/bucket4/bylander-excluded-short.mp4,24
864,/videos/2020-02-03/bylander-excluded-long.mp4,49
1668,/videos/2020-02-01/unbedinned-trigonal-short.mp4,5
1670,/videos/2020-02-04/unbedinned-trigonal-long.mp4,28
1505,/media/prayerfully-unpolarizable-short.mp4,12
53,/videos/2020-02-03/prayerfully-unpolarizable-long.mp4,28
1121,/videos/2020-02-03/achromatization-saffian-short.mp4,10
881,/root/bucket3/achromatization-saffian-long.mp4,30
582,/videos/2020-02-01/parmacitie-scintillator-short.mp4,23
1967,/root/bucket2/parmacitie-scintillator-long.mp4,52
1712,/videos/2020-02-01/brers-resends-short.mp4,7
1202,/root/bucket2/brers-resends-long.mp4,35
1356,/videos/2020-02-02/impropriates-allergists-short.mp4,12
1747,/root/bucket1/impropriates-allergists-long.mp4,32
1636,/videos/2020-02-04/antiquark-religionary-short.mp4,19
213,/root/bucket3/antiquark-religionary-long.mp4,41
704,/root/bucket5/knubbles-sampled-short.mp4,20
1519,/root/bucket5/knubbles-sampled-long.mp4,34
408,/root/bucket3/dumfounders-debarkation-short.mp4,29
936,/videos/2020-02-04/dumfounders-debarkation-long.mp4,50
218,/videos/2020-02-01/besmears-summarizer-short.mp4,11
1846,/videos/2020-02-01/besmears-summarizer-long.mp4,47
278,/videos/2020-02-04/xylographed-epicycloidal-short.mp4,9
439,/root/bucket4/xylographed-epicycloidal-long.mp4,42
829,/videos/2020-02-04/uncapes-imparling-short.mp4,11
497,/media/uncapes-imparling-long.mp4,58
1942,/root/bucket5/farolito-fundamentalisms-short.mp4,24
896,/root/bucket2/farolito-fundamentalisms-long.mp4,29
373,/media/habitation-rudds-short.mp4,9
827,/root/bucket4/habitation-rudds-long.mp4,48
1251,/videos/2020-02-03/inconcinnity-deified-short.mp4,24
1540,/root/bucket3/inconcinnity-deified-long.mp4,32
417,/videos/2020-02-04/outlies-disobligatory-short.mp4,30
1918,/root/bucket4/outlies-disobligatory-long.mp4,26
734,/media/monolatrist-bankrollers-short.mp4,19
270,/root/bucket3/monolatrist-bankrollers-long.mp4,45
1740,/videos/2020-02-02/contendents-unascended-short.mp4,21
124,/root/bucket3/contendents-unascended-long.mp4,51
1076,/root/bucket5/scarey-seaquakes-short.mp4,13
1236,/videos/2020-02-02/scarey-seaquakes-long.mp4,29
1361,/root/bucket4/abundance-plottered-short.mp4,16
208,/videos/2020-02-02/abundance-plottered-long.mp4,51
109,/root/bucket4/mistaught-jols-short.mp4,10
555,/videos/2020-02-01/mistaught-jols-long.mp4,30
1220,/root/bucket2/individua-carbonyls-short.mp4,13
1284,/root/bucket3/individua-carbonyls-long.mp4,52
474,/root/bucket3/greening-betaxed-short.mp4,5
1184,/root/bucket4/greening-betaxed-long.mp4,56
1622,/root/bucket1/screens-ippon-short.mp4,26
740,/videos/2020-02-03/screens-ippon-long.mp4,25
1495,/videos/2020-02-04/plottages-vomicas-short.mp4,24
1104,/root/bucket2/plottages-vomicas-long.mp4,28
1190,/root/bucket1/coches-flexitarian-short.mp4,9
16,/videos/2020-02-04/coches-flexitarian-long.mp4,47
1892,/videos/2020-02-01/blinking-trankums-short.mp4,5
1332,/videos/2020-02-02/blinking-trankums-long.mp4,27
108,/root/bucket2/oppilation-soundness-short.mp4,30
1028,/media/oppilation-soundness-long.mp4,46
1204,/videos/2020-02-03/saturability-gelatinate-short.mp4,14
1861,/videos/2020-02-04/saturability-gelatinate-long.mp4,54
1205,/videos/2020-02-03/presummit-sibyllic-short.mp4,16
1578,/media/presummit-sibyllic-long.mp4,59
289,/videos/2020-02-03/unbury-buckers-short.mp4,28
1715,/media/unbury-buckers-long.mp4,49
1600,/root/bucket2/clementine-microflora-short.mp4,8
383,/root/bucket1/clementine-microflora-long.mp4,48
1474,/root/bucket5/acronically-noninstitutionalized-short.mp4,28
1677,/root/bucket5/acronically-noninstitutionalized-long.mp4,51
1482,/root/bucket2/passersby-hyperkineses-short.mp4,8
833,/videos/2020-02-01/passersby-hyperkineses-long.mp4,31
974,/media/gluttonously-fertilises-short.mp4,25
1066,/videos/2020-02-04/gluttonously-fertilises-long.mp4,26
1615,/root/bucket4/heathenizing-disnest-short.mp4,22
627,/videos/2020-02-02/heathenizing-disnest-long.mp4,50
1453,/videos/2020-02-03/hectoringly-preconditioning-short.mp4,29
444,/media/hectoringly-preconditioning-long.mp4,46
1973,/root/bucket2/savoyards-hognuts-short.mp4,5
299,/root/bucket5/savoyards-hognuts-long.mp4,48
415,/root/bucket3/pitchiness-latexes-short.mp4,8
1354,/videos/2020-02-01/pitchiness-latexes-long.mp4,45
1037,/videos/2020-02-03/doodoo-dudism-short.mp4,18
1781,/root/bucket5/doodoo-dudism-long.mp4,34
1353,/videos/2020-02-02/liftgates-merozoite-short.mp4,6
261,/root/bucket3/liftgates-merozoite-long.mp4,31
293,/root/bucket2/rapidly-vacantnesses-short.mp4,27
1688,/root/bucket5/rapidly-vacantnesses-long.mp4,46
327,/videos/2020-02-02/anabranches-ligure-short.mp4,28
258,/videos/2020-02-03/anabranches-ligure-long.mp4,54
1709,/root/bucket3/deltiologist-motley-short.mp4,8
943,/root/bucket5/deltiologist-motley-long.mp4,27
986,/videos/2020-02-02/epididymal-grissino-short.mp4,7
1611,/root/bucket4/epididymal-grissino-long.mp4,53
279,/root/bucket4/conjugates-confederates-short.mp4,28
72,/videos/2020-02-02/conjugates-confederates-long.mp4,46
1538,/media/dunniewassals-scandalisers-short.mp4,7
1839,/root/bucket2/dunniewassals-scandalisers-long.mp4,55
1870,/root/bucket1/apocopation-crania-short.mp4,15
714,/root/bucket4/apocopation-crania-long.mp4,56
1157,/root/bucket3/begorra-hobdayed-short.mp4,27
1173,/root/bucket1/begorra-hobdayed-long.mp4,54
698,/root/bucket1/resorbence-orf-short.mp4,5
1533,/root/bucket2/resorbence-orf-long.mp4,33
1518,/videos/2020-02-02/augmenter-slaveholders-short.mp4,17
1043,/root/bucket5/augmenter-slaveholders-long.mp4,41
1344,/videos/2020-02-01/possessiveness-dogmatisms-short.mp4,5
660,/root/bucket4/possessiveness-dogmatisms-long.mp4,30
1862,/videos/2020-02-02/actins-runkled-short.mp4,15
1961,/root/bucket3/actins-runkled-long.mp4,28
846,/root/bucket5/phycocyanin-meritocratic-short.mp4,22
341,/videos/2020-02-04/phycocyanin-meritocratic-long.mp4,60
1071,/videos/2020-02-02/zoospore-masculy-short.mp4,25
454,/root/bucket3/zoospore-masculy-long.mp4,37
203,/root/bucket5/unlet-neurulas-short.mp4,13
673,/media/unlet-neurulas-long.mp4,31
334,/media/synthesised-nontaxes-short.mp4,18
1774,/videos/2020-02-02/synthesised-nontaxes-long.mp4,55
136,/videos/2020-02-04/spikers-motherworts-short.mp4,13
982,/videos/2020-02-04/spikers-motherworts-long.mp4,56
1272,/root/bucket5/discrowned-topophilias-short.mp4,9
1508,/root/bucket1/discrowned-topophilias-long.mp4,32
861,/videos/2020-02-02/reinvestment-changa-short.mp4,22
1793,/root/bucket3/reinvestment-changa-long.mp4,28
1725,/root/bucket4/subnets-wartweed-short.mp4,13
1072,/videos/2020-02-01/subnets-wartweed-long.mp4,37
1707,/root/bucket3/sodain-delimiter-short.mp4,29
19,/videos/2020-02-01/sodain-delimiter-long.mp4,52
1006,/videos/2020-02-02/egressing-destructs-short.mp4,11
1052,/root/bucket5/egressing-destructs-long.mp4,59
256,/root/bucket3/switchier-catalyst-short.mp4,5
1092,/media/switchier-catalyst-long.mp4,38
678,/videos/2020-02-02/harshed-watchboxes-short.mp4,6
951,/root/bucket1/harshed-watchboxes-long.mp4,53
