job_id	company_id	job_title_short	job_title	job_location	job_via	job_schedule_type	job_work_from_home	search_location	job_posted_date	job_no_degree_mention	job_health_insurance	job_country	salary_rate	salary_year_avg	salary_hour_avg
39850	442	Data Analyst	8399 Data Analyst	"  Jacksonville, FL   "	via LinkedIn	Full-time	0	Florida, United States	2023-04-29 00:00:00	0	0	United States	year	82500	
39852	18401	Data Analyst	Data Analyst	"  Merritt Island, FL   "	via LinkedIn	Full-time	0	Florida, United States	2023-10-03 00:00:00	0	0	United States	year	95000	
39853	117	Data Analyst	Data Analyst	"  Columbia, SC   "	via BeBee	Full-time and Part-time	0	Florida, United States	2023-12-21 00:00:00	0	1	United States	year	100000	
39865	14	Data Engineer	Data Engineer(AWS, Cloud, Python, Snowflake)	"  Hartford, CT   "	via Central Illinois Proud Jobs	Full-time	0	Florida, United States	2023-05-07 00:00:00	0	1	United States	year	151000	
39867	6382	Data Scientist	Data Scientist	"  Oldsmar, FL   "	via Oldsmar, FL - Geebo	Full-time	0	Florida, United States	2023-09-19 00:00:00	0	0	United States	hour		24
39874	18405	Data Analyst	Jr. Data Analyst	Sarasota, FL	via Indeed	Full-time	0	Florida, United States	2023-01-24 00:00:00	0	1	United States	hour		25
39875	1777	Data Engineer	Lead Data Engineer	" Anywhere "	via LinkedIn	Full-time	1	Florida, United States	2023-04-27 00:00:00	0	0	United States	year	145000	
39881	283	Data Scientist	Remote Data Scientist/Analyst (Entry/Junior Level)	"  Charleston, SC   "	via Snagajob	Full-time	0	Florida, United States	2023-09-03 00:00:00	0	0	United States	hour		36.56999969482422
39885	18408	Senior Data Analyst	Senior Data Analyst - Marketing	Miami, FL	via Your Basin Jobs	Full-time	0	Florida, United States	2023-04-07 00:00:00	0	1	United States	year	102500	
39886	18409	Senior Data Engineer	Senior Data Engineer	Washington, DC	via Ai-Jobs.net	Full-time	0	Florida, United States	2023-02-04 00:00:00	0	1	United States	year	147500	
39897	364	Senior Data Scientist	Senior Data Science Manager	"  Huntsville, AL   "	via Ladders	Full-time	0	Florida, United States	2023-07-07 00:00:00	0	1	United States	year	125000	
39906	18411	Data Analyst	NLP - Natural Language Processing Engineer (H/F)	Paris, France	via Ai-Jobs.net	Full-time	0	France	2023-04-05 00:00:00	0	0	France	year	56700	
39907	4275	Software Engineer	Senior Computer Vision Engineer	"  Paris, France   "	via Ai-Jobs.net	Full-time	0	France	2023-06-28 00:00:00	0	0	France	year	44418.5	
39908	3232	Senior Data Engineer	Senior Data Engineer	"  Paris, France   "	via Ai-Jobs.net	Full-time	0	France	2023-05-17 00:00:00	0	0	France	year	147500	
39909	3750	Data Engineer	AzureDataEngineer	"  Dallas, TX   "	via Dice.com	Contractor	0	Georgia	2023-09-13 00:00:00	1	0	United States	hour		60
39910	18415	Data Scientist	Bioinformatics Data Scientist	Pittsburgh, PA	via Indeed	Full-time	0	Georgia	2023-02-25 00:00:00	0	1	United States	year	80000	
39913	2164	Data Analyst	DATA ANALYST	"  Tallahassee, FL   "	via Indeed	Full-time	0	Georgia	2023-10-28 00:00:00	0	0	United States	year	62500	
39915	18417	Data Analyst	Data Analyst (OPT's are Welcome)	Atlanta, GA	via Atlanta, GA - Geebo	Full-time	0	Georgia	2023-01-29 00:00:00	1	0	United States	hour		24
39917	2136	Data Analyst	Data Analyst, Principal (Travel Demand Modeling)	Atlanta, GA	via Indeed	Full-time	0	Georgia	2023-01-12 00:00:00	0	0	United States	year	83862.5	
39918	15499	Data Analyst	Data Analyst, internal project local to (NC).	Charlotte, NC	via Indeed	Contractor	0	Georgia	2023-03-24 00:00:00	1	0	United States	hour		62.5
39922	27	Data Engineer	Data Engineer	"  Tampa, FL   "	via LinkedIn	Full-time	0	Georgia	2023-08-05 00:00:00	0	1	United States	year	112500	
39927	336	Data Engineer	Data Engineer	"  Denver, CO   "	via LinkedIn	Full-time	0	Georgia	2023-07-19 00:00:00	0	1	United States	year	155000	
39928	18385	Data Engineer	Data Engineer	"  Los Angeles, CA   "	via Indeed	Full-time	0	Georgia	2023-09-06 00:00:00	0	1	United States	year	168000	
39943	5933	Data Scientist	Data Science Practitioner	Springfield, VA	via Ai-Jobs.net	Full-time	0	Georgia	2023-02-24 00:00:00	0	0	United States	year	136500	
39946	15110	Data Scientist	Data Scientist	"  Silver Spring, MD   "	via ZipRecruiter	Full-time	0	Georgia	2023-12-22 00:00:00	0	0	United States	year	78592	
39947	200	Data Scientist	Data Scientist	"  West Logan, WV   "	via IT JobServe	Full-time	0	Georgia	2023-12-01 00:00:00	0	0	United States	year	136875	
39948	707	Data Scientist	Data Scientist	" Anywhere "	via Dice	Contractor	1	Georgia	2023-04-14 00:00:00	0	1	United States	hour		49
39949	200	Data Scientist	Data Scientist - Junior to Mid	"  Falls Church, VA   "	via CareerBoard	Full-time	0	Georgia	2023-11-03 00:00:00	0	0	United States	year	109500	
39955	137	Data Scientist	Data Scientist II - Data Analytics Model Developer	"  Herndon, VA   "	via Your Basin Jobs	Full-time	0	Georgia	2023-04-22 00:00:00	0	0	United States	year	66500	
39957	10632	Data Scientist	Data Scientist Top Secret	"  Arlington, VA   "	via Dice	Full-time	0	Georgia	2023-05-05 00:00:00	0	0	United States	year	180000	
39960	117	Senior Data Scientist	Data Scientist, Senior (Washington DC)	"  McLean, VA   "	via Built In	Full-time and Part-time	0	Georgia	2023-12-29 00:00:00	0	1	United States	year	152650	
39962	13059	Data Engineer	Enterprise Data Integration Developer - Data Engineer - Full-time...	"  California, MO   "	via Snagajob	Full-time and Part-time	0	Georgia	2023-10-30 00:00:00	0	1	United States	hour		31.80500030517578
39963	613	Data Scientist	Entry Level - Associate Data Scientist Event - Commercial	"  Atlanta, GA   "	via LinkedIn	Full-time and Part-time	0	Georgia	2023-12-15 00:00:00	0	1	United States	year	107000	
39965	18433	Data Scientist	Healthcare Data Scientist - HPQM	Anywhere	via LinkedIn	Full-time	1	Georgia	2023-03-01 00:00:00	0	1	United States	year	100000	
39970	4315	Data Engineer	Lead Data Engineer	Nashville, TN	via ZipRecruiter	Full-time	0	Georgia	2023-03-25 00:00:00	0	0	United States	year	124000	
39971	18435	Data Engineer	Lead Data Engineer	Boston, MA	via LinkedIn	Full-time	0	Georgia	2023-03-14 00:00:00	0	0	United States	year	187500	
39976	13	Data Engineer	Principal Snowflake Data Engineer	"  Boston, MA   "	via Motion Recruitment	Full-time	0	Georgia	2023-11-08 00:00:00	0	1	United States	year	172500	
39977	18437	Data Analyst	Public Health Data Analyst - REMOTE	Atlanta, GA	via Atlanta, GA - Geebo	Full-time	0	Georgia	2023-01-16 00:00:00	0	0	United States	hour		24
39978	14138	Data Analyst	Quality Data Analyst	"  Gainesville, FL   "	via Indeed	Full-time	0	Georgia	2023-06-06 00:00:00	0	0	United States	hour		37.869998931884766
39979	13	Data Analyst	REMOTE Smartsheet Data Analyst	Anywhere	via Motion Recruitment	Contractor	1	Georgia	2023-03-24 00:00:00	1	0	United States	hour		50
39988	3905	Senior Data Engineer	Senior Data Engineer, Marketing Analytics	" Anywhere "	via Indeed	Full-time	1	Georgia	2023-10-04 00:00:00	0	1	United States	year	83500	
39992	18441	Data Analyst	Sql Data Analyst	"  Denver, CO   "	via LinkedIn	Full-time	0	Georgia	2023-09-06 00:00:00	1	0	United States	year	90000	
39999	1252	Data Engineer	Data Quality Engineer	Hamburg, Germany	via Ai-Jobs.net	Full-time	0	Germany	2023-03-30 00:00:00	1	0	Germany	year	89100	
40007	7632	Data Analyst	Analyst II, Data (Data Analyst)	"  Chicago, IL   "	via Ladders	Full-time	0	Illinois, United States	2023-07-14 00:00:00	0	1	United States	year	90000	
40011	18444	Data Analyst	Budget & Data Analyst	"  Rantoul, IL   "	via Indeed	Full-time	0	Illinois, United States	2023-05-11 00:00:00	0	1	United States	year	72500	
40012	18445	Data Analyst	Data Analyst	"  Forest Park, IL   "	via BeBee	Full-time	0	Illinois, United States	2023-12-14 00:00:00	1	0	United States	year	70000	
40014	18446	Data Analyst	Data Analyst - Data17812	"  Milwaukee, WI   "	via Indeed	Full-time	0	Illinois, United States	2023-07-19 00:00:00	1	1	United States	year	120000	
40015	109	Data Analyst	Data Analyst - Employee Listening (I/O psychology) - Full-time	"  Aurora, IL   "	via Snagajob	Full-time	0	Illinois, United States	2023-11-04 00:00:00	0	1	United States	hour		25.240001678466797
40016	9072	Data Analyst	Data Analyst Intern	"  Indianapolis, IN   "	via ZipRecruiter	Contractor	0	Illinois, United States	2023-05-16 00:00:00	0	0	United States	hour		22.5
40017	18449	Data Analyst	Data Analyst, Workplace	Chicago, IL	via Chicago, IL - Geebo	Full-time	0	Illinois, United States	2023-01-04 00:00:00	0	0	United States	hour		24
40033	45	Data Scientist	Data Science Manager - Full-time / Part-time	"  Madison, WI   "	via Snagajob	Full-time	0	Illinois, United States	2023-08-29 00:00:00	0	1	United States	hour		28.31999969482422
40034	17330	Data Scientist	Data Scientist	" Anywhere "	via LinkedIn	Full-time	1	Illinois, United States	2023-09-21 00:00:00	0	1	United States	year	105000	
40035	141	Data Scientist	Data Scientist	"  United States   "	via Indeed	Contractor	0	Illinois, United States	2023-06-14 00:00:00	0	0	United States	hour		40
40044	3162	Data Scientist	Engineering Data Scientist (Mid-Level or Experienced) (Greater LA...	United States	via Built In LA	Full-time	0	Illinois, United States	2023-01-28 00:00:00	0	1	United States	year	157375	
40048	77	Data Scientist	Healthcare Data Scientist (ECS) - Remote	" Anywhere "	via UnitedHealth Group - Talentify	Full-time	1	Illinois, United States	2023-06-01 00:00:00	0	1	United States	year	126000	
40065	1501	Senior Data Analyst	Senior Data Analyst - Firm Analytics	St. Charles, IL	via JobServe	Full-time	0	Illinois, United States	2023-02-28 00:00:00	0	1	United States	year	125654.5	
40082	9	Data Scientist	We are looking for a Data scientist  - Contract to Hire	" Anywhere "	via Upwork	Contractor and Temp work	1	Illinois, United States	2023-11-29 00:00:00	0	0	United States	hour		17.5
40083	1837	Data Scientist	Applied Analytics and Decision Science Lead APAC	Hyderabad, Telangana, India	via Ai-Jobs.net	Full-time	0	India	2023-02-01 00:00:00	0	0	India	year	93600	
40086	18458	Data Engineer	Data Engineer	Jakarta, Indonesia	via Ai-Jobs.net	Full-time	0	Indonesia	2023-03-18 00:00:00	0	0	Indonesia	year	147500	
40087	1828	Data Scientist	Data Science Team Lead	"  Tel Aviv-Yafo, Israel   "	via Ai-Jobs.net	Full-time	0	Israel	2023-06-02 00:00:00	0	0	Israel	year	79200	
40088	6643	Data Scientist	Data Science Team Lead	"  Tel Aviv-Yafo, Israel   "	via Ai-Jobs.net	Full-time	0	Israel	2023-04-29 00:00:00	0	0	Israel	year	79200	
40089	18461	Data Scientist	Data Scientist (AI Team)	"  Vilnius, Vilnius City Municipality, Lithuania   "	via Ai-Jobs.net	Full-time	0	Lithuania	2023-08-19 00:00:00	0	0	Lithuania	year	157500	
40091	18462	Data Analyst	Data Analyst	"  Mexico   "	via Ai-Jobs.net	Full-time	0	Mexico	2023-05-09 00:00:00	1	0	Mexico	year	111175	
40094	2295	Data Engineer	Data Engineer avec Francaise	"  Marrakesh, Morocco   "	via Ai-Jobs.net	Full-time	0	Morocco	2023-04-27 00:00:00	0	0	Morocco	year	147500	
40095	1835	Senior Data Engineer	Senior Data Engineer	" Anywhere "	via WhiteCrow.co	Full-time	1	Namibia	2023-10-28 00:00:00	0	0	Namibia	year	190000	
40106	18465	Data Scientist	Cleared Data Scientist	McLean, VA	via BitRelish Corporation	Full-time	0	New York, United States	2023-02-05 00:00:00	0	1	United States	year	180000	
40110	3479	Data Analyst	Contracts Operations Data Analyst - Full-time	"  Fairfax, VA   "	via Snagajob	Full-time	0	New York, United States	2023-08-10 00:00:00	0	1	United States	hour		26.389999389648438
40111	18467	Data Analyst	DIGITAL MARKETING DATA ANALYST - REMOTE	Anywhere	via ZipRecruiter	Full-time	1	New York, United States	2023-01-06 00:00:00	0	0	United States	hour		62
40112	1736	Data Analyst	Data Analyst	"  Princeton, NJ   "	via LinkedIn	Contractor	0	New York, United States	2023-06-30 00:00:00	0	0	United States	hour		53.5
40114	1313	Data Analyst	Data Analyst	"  New York, NY   "	via LinkedIn	Full-time	0	New York, United States	2023-05-06 00:00:00	0	0	United States	year	90000	
40115	315	Data Analyst	Data Analyst	"  Avenel, NJ   "	via ZipRecruiter	Full-time	0	New York, United States	2023-12-15 00:00:00	0	0	United States	hour		50
40116	18471	Data Analyst	Data Analyst		via LinkedIn	Full-time	0	New York, United States	2023-02-16 00:00:00	0	1	United States	year	70000	
40125	18472	Data Analyst	Data Analyst for the Regional Perinatal Center	"  Valhalla, NY   "	via Indeed	Full-time	0	New York, United States	2023-09-21 00:00:00	1	0	United States	year	72500	
40136	1818	Data Engineer	Data Engineer	" Anywhere "	via LinkedIn	Full-time	1	New York, United States	2023-04-18 00:00:00	0	1	United States	year	95500	
40137	18474	Data Engineer	Data Engineer	" Anywhere "	via Indeed	Full-time	1	New York, United States	2023-06-21 00:00:00	1	1	United States	year	145000	
40140	4759	Data Engineer	Data Engineer (W2 only)	Anywhere	via LinkedIn	Contractor	1	New York, United States	2023-04-01 00:00:00	0	0	United States	hour		47.5
40143	5053	Data Engineer	Data Engineer, Analytics	"  Boston, MA   "	via LifeworQ	Full-time	0	New York, United States	2023-12-14 00:00:00	0	0	United States	year	212350.5	
40146	610	Data Engineer	Data Engineering Manager, Data as a Service Center of Excellence...	"  Minnetonka, MN   "	via Snagajob	Full-time	0	New York, United States	2023-09-24 00:00:00	0	1	United States	hour		50.96500015258789
40150	525	Data Scientist	Data Scientist	Lansing, MI	via IT JobServe	Full-time	0	New York, United States	2023-03-27 00:00:00	0	1	United States	year	161500	
40151	29	Data Scientist	Data Scientist	Stamford, CT	via Dice	Full-time	0	New York, United States	2023-02-22 00:00:00	0	0	United States	year	70000	
40152	336	Data Scientist	Data Scientist	"  Washington, DC   "	via LinkedIn	Contractor	0	New York, United States	2023-06-29 00:00:00	0	0	United States	hour		79
40153	13	Data Scientist	Data Scientist (100% Remote)	" Anywhere "	via Motion Recruitment	Full-time	1	New York, United States	2023-07-19 00:00:00	0	0	United States	year	160000	
40159	9439	Data Scientist	Data Scientist Specialist - Remote	" Anywhere "	via Jobgether	Full-time	1	New York, United States	2023-09-14 00:00:00	0	1	United States	year	112250	
40160	5022	Data Scientist	Data Scientist | W2 Only |Remote then CLT/ ATL	North Carolina	via Dice	Full-time	0	New York, United States	2023-01-20 00:00:00	0	0	United States	hour		8
40161	21	Data Scientist	Data Scientist, SBG Marketing Science	"  New York, NY   "	via Ladders	Full-time	0	New York, United States	2023-08-10 00:00:00	0	1	United States	year	150000	
40162	18467	Data Analyst	EXCEL DATA ANALYST - REMOTE	" Anywhere "	via ZipRecruiter	Full-time	1	New York, United States	2023-05-08 00:00:00	1	0	United States	hour		37
40164	18486	Data Analyst	Healthcare Data Analyst II	"  Wellesley, MA   "	via Ladders	Full-time	0	New York, United States	2023-12-24 00:00:00	0	1	United States	year	81311.5	
40165	18487	Senior Data Analyst	Information Systems - Sr Data Analyst	"  Lafayette Hill, PA   "	via WANE Jobs	Full-time	0	New York, United States	2023-08-08 00:00:00	0	1	United States	year	95000	
40167	378	Data Analyst	Jr. Data Analyst, Finance	Warrenton, VA	via Indeed	Full-time	0	New York, United States	2023-03-25 00:00:00	0	0	United States	year	55000	
40168	663	Data Scientist	Junior Data Scientist	"  Reston, VA   "	via Ladders	Full-time	0	New York, United States	2023-07-27 00:00:00	0	1	United States	year	115000	
40175	18490	Machine Learning Engineer	Machine Learning Engineer	"  Auburn Hills, MI   "	via BeBee	Contractor	0	New York, United States	2023-11-25 00:00:00	0	0	United States	year	100000	
40178	18491	Data Analyst	Power BI Developer/Data Analyst	"  East Hartford, CT   "	via Indeed	Full-time	0	New York, United States	2023-11-28 00:00:00	0	1	United States	year	97500	
40179	18492	Data Analyst	Pricing Data Analyst	"  Bridgewater, NJ   "	via ZipRecruiter	Contractor and Temp work	0	New York, United States	2023-10-26 00:00:00	1	0	United States	hour		25
40180	66	Data Scientist	Principal Data Scientist - DataML, Enterprise Data Science...	"  Boston, MA   "	via Built In Boston	Full-time and Part-time	0	New York, United States	2023-11-08 00:00:00	0	1	United States	year	179000	
40183	18494	Senior Data Analyst	Senior Data Analyst	Milford, MA	via Ladders	Full-time	0	New York, United States	2023-02-13 00:00:00	0	0	United States	year	90000	
40184	18495	Senior Data Analyst	Senior Data Analyst	New York, NY	via LinkedIn	Full-time	0	New York, United States	2023-01-04 00:00:00	0	0	United States	year	92500	
40185	18496	Senior Data Analyst	Senior Data Analyst (Remote - USA)	New York, NY	via Ladders	Full-time	0	New York, United States	2023-02-15 00:00:00	0	0	United States	year	125000	
40193	8220	Senior Data Scientist	Senior Data Scientist	" Anywhere "	via ZipRecruiter	Full-time	1	New York, United States	2023-06-22 00:00:00	0	0	United States	year	222132	
40194	6905	Senior Data Scientist	Senior Data Scientist	"  New York, NY   "	via LinkedIn	Full-time	0	New York, United States	2023-10-19 00:00:00	0	0	United States	year	175000	
40198	200	Senior Data Scientist	Senior Data Scientist - Full-time	"  Columbia, MD   "	via Snagajob	Full-time	0	New York, United States	2023-12-10 00:00:00	0	0	United States	hour		44.73500061035156
40203	1559	Senior Data Analyst	Senior Healthcare Data Analyst - Now Hiring	"  Waltham, MA   "	via Snagajob	Full-time	0	New York, United States	2023-08-11 00:00:00	0	0	United States	hour		27.435001373291016
40213	14029	Data Engineer	Data Engineer	"  Christchurch, New Zealand   "	via Ai-Jobs.net	Full-time	0	New Zealand	2023-04-13 00:00:00	1	0	New Zealand	year	96773	
40217	425	Data Analyst	Junior Data Analyst (Campaign Team)	"  Poland   "	via Ai-Jobs.net	Full-time	0	Poland	2023-12-22 00:00:00	0	0	Poland	year	75067.5	
40222	3668	Data Engineer	Data Engineer	Bucharest, Romania	via Ai-Jobs.net	Full-time	0	Romania	2023-02-24 00:00:00	0	0	Romania	year	98283	
40223	3153	Senior Data Engineer	Senior Data Engineer	Belgrade, Serbia	via Ai-Jobs.net	Full-time	0	Serbia	2023-03-03 00:00:00	0	0	Serbia	year	147500	
40226	1926	Machine Learning Engineer	Machine Learning Engineer (Risk)	"  Singapore   "	via Ai-Jobs.net	Full-time	0	Singapore	2023-07-26 00:00:00	0	0	Singapore	year	101029	
40227	18506	Senior Data Engineer	Senior Data Engineer (Cyber Defence System)	"  Singapore   "	via Ai-Jobs.net	Full-time	0	Singapore	2023-04-15 00:00:00	0	0	Singapore	year	147500	
40228	2931	Business Analyst	Senior Manager, Product Ops (Business Intelligence)	"  Singapore   "	via Ai-Jobs.net	Full-time	0	Singapore	2023-06-01 00:00:00	0	0	Singapore	year	79200	
40229	10594	Machine Learning Engineer	#DISCOVER I 2024 Software Algorithms and Artificial Intelligence...	"  Getafe, Spain   "	via Ai-Jobs.net	Full-time	0	Spain	2023-12-31 00:00:00	0	0	Spain	year	43200	
40230	16397	Senior Data Analyst	Senior Cloud Data Analyst Engineer (FinOps)	"  Granada, Spain   "	via Ai-Jobs.net	Full-time	0	Spain	2023-06-23 00:00:00	0	0	Spain	year	111175	
40233	20	Data Engineer	Big Data Engineer	"  Latham, NY   "	via LinkedIn	Full-time	0	Sudan	2023-05-26 00:00:00	0	1	Sudan	year	125000	
40237	249	Data Analyst	Data Analyst	"  Plano, TX   "	via Ai-Jobs.net	Full-time	0	Sudan	2023-07-01 00:00:00	0	0	Sudan	year	111175	
40240	20	Data Engineer	Data Engineer	"  Pennsylvania   "	via Robert Half	Full-time	0	Sudan	2023-04-27 00:00:00	0	0	Sudan	year	110000	
40242	1039	Data Engineer	Data Engineer	"  Ridgefield Park, NJ   "	via LinkedIn	Contractor	0	Sudan	2023-07-18 00:00:00	0	1	Sudan	hour		67.5
40253	215	Data Engineer	Data Engineer, Azure-based Health Data System (Remote)	"  Boston, MA   "	via JobServe	Full-time	0	Sudan	2023-08-03 00:00:00	1	0	Sudan	year	111608.5	
40257	525	Data Scientist	Data Scientist	Austin, TX	via IT JobServe	Full-time	0	Sudan	2023-03-27 00:00:00	0	1	Sudan	year	161500	
40258	7567	Data Scientist	Data Scientist	" Anywhere "	via Indeed	Full-time	1	Sudan	2023-04-29 00:00:00	0	1	Sudan	year	122500	
40261	9	Data Scientist	Data Scientist - Analyst - Contract to Hire	Anywhere	via Upwork	Contractor	1	Sudan	2023-04-11 00:00:00	0	0	Sudan	hour		47.5
40264	9	Data Scientist	Data Scientist to build Google Sheets macros, VBA, and similar...	" Anywhere "	via Upwork	Contractor and Temp work	1	Sudan	2023-09-13 00:00:00	0	0	Sudan	hour		15
40265	18519	Data Scientist	Director of Data Science	" Anywhere "	via Indeed	Full-time	1	Sudan	2023-09-12 00:00:00	0	1	Sudan	year	140000	
40271	9216	Data Scientist	Lead Data Scientist, Economy	"  Austin, TX   "	via Ladders	Full-time	0	Sudan	2023-09-01 00:00:00	0	1	Sudan	year	185000	
40275	18521	Data Analyst	Remote Data Analyst	" Anywhere "	via Indeed	Full-time	1	Sudan	2023-05-13 00:00:00	0	1	Sudan	year	60000	
40276	6134	Senior Data Analyst	Senior Data Analyst SME	"  Albuquerque, NM   "	via Ladders	Full-time	0	Sudan	2023-08-22 00:00:00	0	1	Sudan	year	375000	
40279	18523	Senior Data Engineer	Senior Data Engineer		via LinkedIn	Full-time	0	Sudan	2023-09-05 00:00:00	0	0	Sudan	year	172500	
40285	18524	Senior Data Scientist	Senior Data Scientist	" Anywhere "	via Indeed	Full-time	1	Sudan	2023-05-17 00:00:00	0	1	Sudan	year	114000	
40296	18525	Data Analyst	Analyst - Supplier Data Management	" Anywhere "	via Indeed	Contractor	1	Texas, United States	2023-06-15 00:00:00	0	0	United States	hour		30
40297	18526	Data Scientist	Associate Data Scientist	" Anywhere "	via Indeed	Full-time	1	Texas, United States	2023-05-10 00:00:00	0	0	United States	hour		34
40300	8667	Business Analyst	Business System Analyst - 100 Remote - $70-80/hr C2C	Austin, TX	via UPMatters Jobs		0	Texas, United States	2023-03-27 00:00:00	1	0	United States	hour		75
40303	707	Data Analyst	Data Analyst	"  Irving, TX   "	via Dice.com	Contractor	0	Texas, United States	2023-09-06 00:00:00	1	1	United States	hour		42
40304	20	Data Analyst	Data Analyst Lv1	"  Round Rock, TX   "	via LinkedIn	Contractor	0	Texas, United States	2023-11-30 00:00:00	0	1	United States	hour		31
40313	18530	Data Engineer	Data Engineer	"  Houston, TX   "	via Indeed	Full-time	0	Texas, United States	2023-05-16 00:00:00	0	1	United States	year	123117	
40328	7200	Data Engineer	Data Engineer/BI Developer	Minneapolis, MN	via Dice	Contractor	0	Texas, United States	2023-03-23 00:00:00	0	0	United States	hour		81
40336	9	Data Scientist	Data Scientist	Anywhere	via Upwork	Part-time	1	Texas, United States	2023-01-01 00:00:00	0	0	United States	hour		25
40337	5332	Data Scientist	Data Scientist	"  Westlake, TX   "	via Indeed	Full-time	0	Texas, United States	2023-11-03 00:00:00	0	1	United States	year	128909.125	
40340	9299	Data Scientist	Data Scientist (Deep Learning)	"  United States   "	via Ai-Jobs.net	Full-time	0	Texas, United States	2023-08-18 00:00:00	0	0	United States	year	90670	
40347	1032	Data Scientist	Decision Science Analyst	Texas	via Adzuna	Full-time	0	Texas, United States	2023-01-03 00:00:00	0	1	United States	year	101950	
40348	5859	Business Analyst	HR Compliance Analyst	Fort Worth, TX	via ZipRecruiter	Full-time	0	Texas, United States	2023-02-09 00:00:00	0	0	United States	hour		17
40351	18537	Business Analyst	IT Business Analyst	"  Austin, TX   "	via ZipRecruiter	Full-time	0	Texas, United States	2023-07-27 00:00:00	0	0	United States	year	87500	
40354	91	Data Analyst	Manager, Data Analysis	Dallas, TX	via Ladders	Full-time	0	Texas, United States	2023-01-17 00:00:00	0	0	United States	year	125000	
40358	18539	Business Analyst	Planning Data / Business Analyst	"  Irving, TX   "	via Ladders	Full-time	0	Texas, United States	2023-07-01 00:00:00	0	0	United States	year	115000	
40362	479	Data Scientist	Product Manager / Solutions Architect - (Data Science/Analytics)	Denver, CO	via Ai-Jobs.net	Full-time	0	Texas, United States	2023-01-27 00:00:00	1	1	United States	year	122500	
40365	595	Data Analyst	Remote Data Analyst Manager	Austin, TX	via Aston Carter	Contractor	0	Texas, United States	2023-02-01 00:00:00	1	0	United States	hour		42.029998779296875
40367	283	Data Analyst	Remote Jr Java programmer/Data Analyst/Data Scientists/ML ...	"  Arlington, TX   "	via Snagajob	Full-time	0	Texas, United States	2023-08-20 00:00:00	0	0	United States	hour		39.79500198364258
40375	13344	Senior Data Analyst	Senior Data Governance and Risk Analyst	"  Plano, TX   "	via LinkedIn	Full-time	0	Texas, United States	2023-10-10 00:00:00	0	0	United States	year	145000	
40387	18544	Data Engineer	Sr. Data Engineer	"  Los Angeles, CA   "	via Dice.com	Contractor	0	Texas, United States	2023-12-14 00:00:00	1	0	United States	hour		72.5
40390	18545	Data Analyst	Vendor Data Analyst	" Anywhere "	via Snagajob	Full-time and Part-time	1	Texas, United States	2023-12-17 00:00:00	0	1	United States	hour		16.510000228881836
40392	4169	Senior Data Scientist	Senior Data Scientist	Belfast, UK	via Ai-Jobs.net	Full-time	0	United Kingdom	2023-02-28 00:00:00	0	0	United Kingdom	year	157500	
40393	249	Machine Learning Engineer	BSV3-EA  AI Engineer (Artificial Intelligence)	Vietnam	via Ai-Jobs.net	Full-time	0	Vietnam	2023-01-10 00:00:00	0	0	Vietnam	year	50400	
40394	320	Senior Data Scientist	Senior Manager, Data Science - Visa Consulting & Analytics	Ho Chi Minh City, Vietnam	via Ai-Jobs.net	Full-time	0	Vietnam	2023-01-13 00:00:00	0	0	Vietnam	year	79200	
40396	18549	Data Analyst	Data Analyst | Lisboa/ Porto	"  Brazil   "	via Ai-Jobs.net	Full-time	0	Brazil	2023-12-25 00:00:00	0	0	Brazil	year	75067.5	
40397	2931	Senior Data Engineer	(Senior) Engineer, Data Mining and Analysis	"  Jerudong, Brunei   "	via Ai-Jobs.net	Full-time	0	Brunei	2023-07-14 00:00:00	0	0	Brunei	year	79200	
40400	844	Data Scientist	Analytics Engineer	Anywhere	via LinkedIn	Full-time	1	California, United States	2023-03-01 00:00:00	0	0	United States	year	160000	
40402	29	Data Analyst	Business Data Analyst	"  San Jose, CA   "	via Dice	Full-time	0	California, United States	2023-04-26 00:00:00	1	0	United States	year	70000	
40403	262	Data Analyst	Data Analyst	"  San Francisco, CA   "	via Indeed	Full-time	0	California, United States	2023-06-17 00:00:00	0	1	United States	year	112050	
40404	18554	Data Analyst	Data Analyst	"  Beverly Hills, CA   "	via Indeed	Full-time	0	California, United States	2023-09-21 00:00:00	0	1	United States	hour		46
40405	18555	Data Analyst	Data Analyst	"  Oakland, CA   "	via ZipRecruiter		0	California, United States	2023-08-02 00:00:00	1	0	United States	hour		41.5
40406	2693	Data Analyst	Data Analyst	Ontario, CA	via WJTV Jobs	Full-time	0	California, United States	2023-01-30 00:00:00	1	0	United States	hour		19
40408	2932	Data Analyst	Data Analyst | 2-4 Yrs Exp | Ad-Hoc Strategy |  w/ Power BI & SQL...	"  El Segundo, CA   "	via LinkedIn	Contractor	0	California, United States	2023-08-15 00:00:00	0	0	United States	year	110000	
40411	18558	Data Analyst	Data Analytics Services Director	"  Santa Cruz, CA   "	via Ladders	Full-time	0	California, United States	2023-07-06 00:00:00	0	1	United States	year	200000	
40425	56	Data Analyst	Data Governance Analyst- USDS	"  Mountain View, CA   "	via LinkedIn	Full-time	0	California, United States	2023-11-18 00:00:00	0	1	United States	year	145500	
40426	5662	Data Analyst	Data Management and Entry Analyst V	"  Los Angeles, CA   "	via Indeed	Full-time	0	California, United States	2023-08-20 00:00:00	0	0	United States	year	140875	
40427	1348	Data Analyst	Data Science Analyst	"  Phoenix, AZ   "	via Indeed	Full-time	0	California, United States	2023-07-14 00:00:00	0	0	United States	year	108961	
